Fecha;Ordenes;Fecha ISO;Codigo Tienda;Tienda;Promocion;Año;Mes;Dia del mes;Dia semana;Semana iso;Fin de semana;Hora
44685.875;0;2022-05-04T21:00:00;110;Tottus Colina;No aplica;2022;5;4;3;18;Semana;0.875
44685.91667;0;2022-05-04T22:00:00;110;Tottus Colina;No aplica;2022;5;4;3;18;Semana;0.916666667
44685.95833;0;2022-05-04T23:00:00;110;Tottus Colina;No aplica;2022;5;4;3;18;Semana;0.958333333
44686;0;2022-05-05T00:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0
44686.04167;0;2022-05-05T01:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.041666667
44686.08333;0;2022-05-05T02:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.083333333
44686.125;0;2022-05-05T03:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.125
44686.16667;0;2022-05-05T04:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.166666667
44686.20833;0;2022-05-05T05:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.208333333
44686.25;0;2022-05-05T06:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.25
44686.29167;0;2022-05-05T07:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.291666667
44686.33333;0;2022-05-05T08:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.333333333
44686.375;2;2022-05-05T09:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.375
44686.41667;3;2022-05-05T10:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.416666667
44686.45833;2;2022-05-05T11:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.458333333
44686.5;3;2022-05-05T12:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.5
44686.54167;4;2022-05-05T13:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.541666667
44686.58333;4;2022-05-05T14:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.583333333
44686.625;1;2022-05-05T15:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.625
44686.66667;4;2022-05-05T16:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.666666667
44686.70833;2;2022-05-05T17:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.708333333
44686.75;2;2022-05-05T18:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.75
44686.79167;3;2022-05-05T19:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.791666667
44686.83333;6;2022-05-05T20:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.833333333
44686.875;0;2022-05-05T21:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.875
44686.91667;0;2022-05-05T22:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.916666667
44686.95833;0;2022-05-05T23:00:00;110;Tottus Colina;No aplica;2022;5;5;4;18;Semana;0.958333333
44687;0;2022-05-06T00:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0
44687.04167;0;2022-05-06T01:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.041666667
44687.08333;0;2022-05-06T02:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.083333333
44687.125;0;2022-05-06T03:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.125
44687.16667;0;2022-05-06T04:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.166666667
44687.20833;0;2022-05-06T05:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.208333333
44687.25;0;2022-05-06T06:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.25
44687.29167;0;2022-05-06T07:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.291666667
44687.33333;0;2022-05-06T08:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.333333333
44687.375;5;2022-05-06T09:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.375
44687.41667;1;2022-05-06T10:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.416666667
44687.45833;0;2022-05-06T11:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.458333333
44687.5;3;2022-05-06T12:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.5
44687.54167;6;2022-05-06T13:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.541666667
44687.58333;10;2022-05-06T14:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.583333333
44687.625;5;2022-05-06T15:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.625
44687.66667;0;2022-05-06T16:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.666666667
44687.70833;1;2022-05-06T17:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.708333333
44687.75;1;2022-05-06T18:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.75
44687.79167;3;2022-05-06T19:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.791666667
44687.83333;4;2022-05-06T20:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.833333333
44687.875;0;2022-05-06T21:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.875
44687.91667;0;2022-05-06T22:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.916666667
44687.95833;0;2022-05-06T23:00:00;110;Tottus Colina;No aplica;2022;5;6;5;18;Semana;0.958333333
44688;0;2022-05-07T00:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0
44688.04167;0;2022-05-07T01:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.041666667
44688.08333;0;2022-05-07T02:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.083333333
44688.125;0;2022-05-07T03:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.125
44688.16667;0;2022-05-07T04:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.166666667
44688.20833;0;2022-05-07T05:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.208333333
44688.25;0;2022-05-07T06:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.25
44688.29167;0;2022-05-07T07:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.291666667
44688.33333;0;2022-05-07T08:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.333333333
44688.375;3;2022-05-07T09:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.375
44688.41667;0;2022-05-07T10:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.416666667
44688.45833;1;2022-05-07T11:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.458333333
44688.5;1;2022-05-07T12:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.5
44688.54167;1;2022-05-07T13:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.541666667
44688.58333;0;2022-05-07T14:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.583333333
44688.625;1;2022-05-07T15:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.625
44688.66667;0;2022-05-07T16:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.666666667
44688.70833;3;2022-05-07T17:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.708333333
44688.75;2;2022-05-07T18:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.75
44688.79167;0;2022-05-07T19:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.791666667
44688.83333;4;2022-05-07T20:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.833333333
44688.875;0;2022-05-07T21:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.875
44688.91667;0;2022-05-07T22:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.916666667
44688.95833;0;2022-05-07T23:00:00;110;Tottus Colina;No aplica;2022;5;7;6;18;Fin de semana;0.958333333
44689;0;2022-05-08T00:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0
44689.04167;0;2022-05-08T01:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.041666667
44689.08333;0;2022-05-08T02:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.083333333
44689.125;0;2022-05-08T03:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.125
44689.16667;0;2022-05-08T04:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.166666667
44689.20833;0;2022-05-08T05:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.208333333
44689.25;0;2022-05-08T06:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.25
44689.29167;0;2022-05-08T07:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.291666667
44689.33333;0;2022-05-08T08:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.333333333
44689.375;4;2022-05-08T09:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.375
44689.41667;0;2022-05-08T10:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.416666667
44689.45833;2;2022-05-08T11:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.458333333
44689.5;3;2022-05-08T12:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.5
44689.54167;0;2022-05-08T13:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.541666667
44689.58333;2;2022-05-08T14:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.583333333
44689.625;1;2022-05-08T15:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.625
44689.66667;0;2022-05-08T16:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.666666667
44689.70833;0;2022-05-08T17:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.708333333
44689.75;0;2022-05-08T18:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.75
44689.79167;0;2022-05-08T19:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.791666667
44689.83333;1;2022-05-08T20:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.833333333
44689.875;0;2022-05-08T21:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.875
44689.91667;0;2022-05-08T22:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.916666667
44689.95833;0;2022-05-08T23:00:00;110;Tottus Colina;No aplica;2022;5;8;7;18;Fin de semana;0.958333333
44690;0;2022-05-09T00:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0
44690.04167;0;2022-05-09T01:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.041666667
44690.08333;0;2022-05-09T02:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.083333333
44690.125;0;2022-05-09T03:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.125
44690.16667;0;2022-05-09T04:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.166666667
44690.20833;0;2022-05-09T05:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.208333333
44690.25;0;2022-05-09T06:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.25
44690.29167;0;2022-05-09T07:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.291666667
44690.33333;0;2022-05-09T08:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.333333333
44690.375;1;2022-05-09T09:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.375
44690.41667;1;2022-05-09T10:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.416666667
44690.45833;0;2022-05-09T11:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.458333333
44690.5;1;2022-05-09T12:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.5
44690.54167;1;2022-05-09T13:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.541666667
44690.58333;2;2022-05-09T14:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.583333333
44690.625;1;2022-05-09T15:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.625
44690.66667;1;2022-05-09T16:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.666666667
44690.70833;3;2022-05-09T17:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.708333333
44690.75;2;2022-05-09T18:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.75
44690.79167;1;2022-05-09T19:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.791666667
44690.83333;0;2022-05-09T20:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.833333333
44690.875;0;2022-05-09T21:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.875
44690.91667;0;2022-05-09T22:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.916666667
44690.95833;0;2022-05-09T23:00:00;110;Tottus Colina;No aplica;2022;5;9;1;19;Semana;0.958333333
44691;0;2022-05-10T00:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0
44691.04167;0;2022-05-10T01:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.041666667
44691.08333;0;2022-05-10T02:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.083333333
44691.125;0;2022-05-10T03:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.125
44691.16667;0;2022-05-10T04:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.166666667
44691.20833;0;2022-05-10T05:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.208333333
44691.25;0;2022-05-10T06:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.25
44691.29167;0;2022-05-10T07:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.291666667
44691.33333;0;2022-05-10T08:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.333333333
44691.375;0;2022-05-10T09:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.375
44691.41667;0;2022-05-10T10:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.416666667
44691.45833;1;2022-05-10T11:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.458333333
44691.5;2;2022-05-10T12:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.5
44691.54167;1;2022-05-10T13:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.541666667
44691.58333;0;2022-05-10T14:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.583333333
44691.625;2;2022-05-10T15:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.625
44691.66667;1;2022-05-10T16:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.666666667
44691.70833;3;2022-05-10T17:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.708333333
44691.75;1;2022-05-10T18:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.75
44691.79167;0;2022-05-10T19:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.791666667
44691.83333;0;2022-05-10T20:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.833333333
44691.875;0;2022-05-10T21:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.875
44691.91667;0;2022-05-10T22:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.916666667
44691.95833;0;2022-05-10T23:00:00;110;Tottus Colina;No aplica;2022;5;10;2;19;Semana;0.958333333
44692;0;2022-05-11T00:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0
44692.04167;0;2022-05-11T01:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.041666667
44692.08333;0;2022-05-11T02:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.083333333
44692.125;0;2022-05-11T03:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.125
44692.16667;0;2022-05-11T04:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.166666667
44692.20833;0;2022-05-11T05:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.208333333
44692.25;0;2022-05-11T06:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.25
44692.29167;0;2022-05-11T07:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.291666667
44692.33333;0;2022-05-11T08:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.333333333
44692.375;1;2022-05-11T09:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.375
44692.41667;0;2022-05-11T10:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.416666667
44692.45833;1;2022-05-11T11:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.458333333
44692.5;0;2022-05-11T12:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.5
44692.54167;0;2022-05-11T13:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.541666667
44692.58333;2;2022-05-11T14:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.583333333
44692.625;0;2022-05-11T15:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.625
44692.66667;0;2022-05-11T16:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.666666667
44692.70833;1;2022-05-11T17:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.708333333
44692.75;0;2022-05-11T18:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.75
44692.79167;1;2022-05-11T19:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.791666667
44692.83333;0;2022-05-11T20:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.833333333
44692.875;0;2022-05-11T21:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.875
44692.91667;0;2022-05-11T22:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.916666667
44692.95833;0;2022-05-11T23:00:00;110;Tottus Colina;No aplica;2022;5;11;3;19;Semana;0.958333333
44693;0;2022-05-12T00:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0
44693.04167;0;2022-05-12T01:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.041666667
44693.08333;0;2022-05-12T02:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.083333333
44693.125;0;2022-05-12T03:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.125
44693.16667;0;2022-05-12T04:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.166666667
44693.20833;0;2022-05-12T05:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.208333333
44693.25;0;2022-05-12T06:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.25
44693.29167;0;2022-05-12T07:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.291666667
44693.33333;0;2022-05-12T08:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.333333333
44693.375;0;2022-05-12T09:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.375
44693.41667;2;2022-05-12T10:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.416666667
44693.45833;0;2022-05-12T11:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.458333333
44693.5;1;2022-05-12T12:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.5
44693.54167;0;2022-05-12T13:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.541666667
44693.58333;2;2022-05-12T14:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.583333333
44693.625;1;2022-05-12T15:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.625
44693.66667;0;2022-05-12T16:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.666666667
44693.70833;0;2022-05-12T17:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.708333333
44693.75;0;2022-05-12T18:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.75
44693.79167;2;2022-05-12T19:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.791666667
44693.83333;0;2022-05-12T20:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.833333333
44693.875;0;2022-05-12T21:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.875
44693.91667;0;2022-05-12T22:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.916666667
44693.95833;0;2022-05-12T23:00:00;110;Tottus Colina;No aplica;2022;5;12;4;19;Semana;0.958333333
44694;0;2022-05-13T00:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0
44694.04167;0;2022-05-13T01:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.041666667
44694.08333;0;2022-05-13T02:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.083333333
44694.125;0;2022-05-13T03:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.125
44694.16667;0;2022-05-13T04:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.166666667
44694.20833;0;2022-05-13T05:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.208333333
44694.25;0;2022-05-13T06:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.25
44694.29167;0;2022-05-13T07:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.291666667
44694.33333;0;2022-05-13T08:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.333333333
44694.375;1;2022-05-13T09:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.375
44694.41667;1;2022-05-13T10:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.416666667
44694.45833;2;2022-05-13T11:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.458333333
44694.5;3;2022-05-13T12:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.5
44694.54167;2;2022-05-13T13:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.541666667
44694.58333;0;2022-05-13T14:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.583333333
44694.625;0;2022-05-13T15:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.625
44694.66667;1;2022-05-13T16:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.666666667
44694.70833;1;2022-05-13T17:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.708333333
44694.75;1;2022-05-13T18:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.75
44694.79167;1;2022-05-13T19:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.791666667
44694.83333;2;2022-05-13T20:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.833333333
44694.875;0;2022-05-13T21:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.875
44694.91667;0;2022-05-13T22:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.916666667
44694.95833;0;2022-05-13T23:00:00;110;Tottus Colina;No aplica;2022;5;13;5;19;Semana;0.958333333
44695;0;2022-05-14T00:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0
44695.04167;0;2022-05-14T01:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.041666667
44695.08333;0;2022-05-14T02:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.083333333
44695.125;0;2022-05-14T03:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.125
44695.16667;0;2022-05-14T04:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.166666667
44695.20833;0;2022-05-14T05:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.208333333
44695.25;0;2022-05-14T06:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.25
44695.29167;0;2022-05-14T07:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.291666667
44695.33333;0;2022-05-14T08:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.333333333
44695.375;2;2022-05-14T09:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.375
44695.41667;0;2022-05-14T10:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.416666667
44695.45833;0;2022-05-14T11:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.458333333
44695.5;1;2022-05-14T12:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.5
44695.54167;3;2022-05-14T13:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.541666667
44695.58333;0;2022-05-14T14:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.583333333
44695.625;2;2022-05-14T15:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.625
44695.66667;1;2022-05-14T16:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.666666667
44695.70833;2;2022-05-14T17:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.708333333
44695.75;1;2022-05-14T18:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.75
44695.79167;3;2022-05-14T19:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.791666667
44695.83333;2;2022-05-14T20:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.833333333
44695.875;0;2022-05-14T21:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.875
44695.91667;0;2022-05-14T22:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.916666667
44695.95833;0;2022-05-14T23:00:00;110;Tottus Colina;No aplica;2022;5;14;6;19;Fin de semana;0.958333333
44696;0;2022-05-15T00:00:00;110;Tottus Colina;No aplica;2022;5;15;7;19;Fin de semana;0
44696.04167;0;2022-05-15T01:00:00;110;Tottus Colina;No aplica;2022;5;15;7;19;Fin de semana;0.041666667
